SaleID,price
211711,1500
211712,1500
211713,6500
211715,6500
211717,1500
211720,6500
211721,1500
211722,1500
211723,2500
211728,1500
211729,500
211731,1500
211732,6500
211733,1500
211737,500
211739,500
211740,1500
211742,2500
211744,6500
211746,1500
211747,500
211748,1500
211749,10500
211750,1500
211752,6500
211753,500
211754,6500
211756,1500
211757,6500
211759,1500
211761,1500
211764,6500
211765,1500
211768,1500
211770,6500
211772,6500
211773,500
211774,1500
211775,1500
211776,6500
211777,500
211779,2500
211780,6500
211781,500
211783,6500
211784,500
211785,2500
211786,500
211787,6500
211791,1500
211792,1500
211793,500
211794,500
211796,1500
211798,500
211801,1500
211802,500
211804,500
211805,1500
211806,500
211809,500
211810,1500
211811,500
211812,6500
211813,1500
211814,6500
211815,500
211816,6500
211817,6500
211818,1500
211819,1500
211821,1500
211824,1500
211825,1500
211826,500
211827,6500
211828,500
211829,6500
211830,1500
211832,6500
211835,1500
211837,1500
211838,6500
211839,500
211841,1500
211843,500
211844,6500
211845,1500
211849,500
211851,1500
211852,500
211853,1500
211856,2500
211858,500
211859,500
211860,500
211863,500
211864,1500
211865,6500
211867,500
211870,500
211871,500
211872,500
211873,500
211874,500
211875,1500
211876,500
211877,500
211878,1500
211879,500
211882,500
211883,500
211885,6500
211886,6500
211887,1500
211890,1500
211892,1500
211896,6500
211898,1500
211899,6500
211901,500
211902,1500
211903,6500
211906,500
211907,500
211908,1500
211909,500
211910,500
211911,6500
211913,6500
211915,1500
211916,2500
211919,2500
211920,500
211923,2500
211924,500
211925,500
211928,1500
211929,500
211930,6500
211931,1500
211932,6500
211934,6500
211935,1500
211937,500
211941,500
211942,6500
211943,6500
211944,500
211945,6500
211946,500
211947,500
211948,500
211952,500
211958,500
211959,1500
211960,1500
211961,500
211966,1500
211967,500
211971,1500
211972,6500
211973,1500
211975,1500
211976,6500
211978,1500
211980,1500
211981,1500
211987,1500
211989,1500
211991,500
211992,500
211994,500
211995,6500
211997,500
211998,500
211999,2500
212000,500
212002,500
212003,500
212004,1500
212009,1500
212014,500
212015,500
212016,1500
212018,500
212020,500
212022,6500
212023,1500
212024,500
212025,1500
212026,500
212027,1500
212028,6500
212029,6500
212030,2500
212031,1500
212032,1500
212038,500
212039,1500
212040,500
212041,1500
212043,500
212045,500
212046,6500
212048,1500
212050,1500
212051,1500
212054,500
212055,1500
212057,500
212058,500
212059,6500
212061,500
212065,6500
212066,500
212067,500
212068,500
212069,500
212071,500
212072,500
212074,6500
212077,1500
212078,500
212079,6500
212080,1500
212081,1500
212082,6500
212084,500
212088,1500
212089,1500
212090,1500
212091,500
212092,6500
212093,6500
212096,1500
212100,500
212101,500
212103,500
212104,1500
212106,10500
212107,500
212108,1500
212111,500
212113,500
212114,1500
212116,1500
212117,500
212118,1500
212119,500
212121,500
212122,1500
212123,27400
212124,1500
212126,500
212127,1500
212128,500
212132,1500
212136,1500
212138,6500
212139,500
212140,500
212141,2500
212145,1500
212146,1500
212149,500
212151,1500
212152,1500
212157,1500
212158,500
212159,1500
212160,1500
212161,500
212162,1500
212165,500
212167,500
212168,500
212169,500
212171,1500
212172,6500
212175,1500
212180,500
212182,500
212183,6500
212184,1500
212185,1500
212186,500
212189,1500
212192,500
212194,500
212196,2500
212198,6500
212199,1500
212200,6500
212201,500
212202,500
212203,500
212205,500
212207,500
212209,500
212210,1500
212211,500
212215,500
212216,500
212221,500
212222,1500
212223,6500
212225,1500
212226,6500
212228,500
212229,500
212231,1500
212234,2500
212237,6500
212239,500
212240,500
212241,500
212242,6500
212243,1500
212244,6500
212247,500
212249,1500
212251,27400
212253,500
212254,1500
212255,1500
212259,500
212261,1500
212262,1500
212263,6500
212264,1500
212266,1500
212267,6500
212270,1500
212272,500
212275,1500
212279,500
212280,1500
212282,500
212283,500
212284,6500
212286,1500
212287,1500
212288,1500
212290,1500
212295,6500
212296,1500
212297,1500
212298,500
212299,6500
212300,500
212302,1500
212303,500
212304,500
212305,500
212306,1500
212308,500
212309,6500
212310,500
212314,500
212315,1500
212319,500
212322,500
212323,1500
212326,6500
212327,500
212328,6500
212329,500
212331,500
212332,1500
212333,1500
212334,1500
212337,500
212338,1500
212339,1500
212340,500
212341,6500
212342,500
212343,6500
212345,1500
212347,1500
212349,500
212350,6500
212351,1500
212352,500
212354,2500
212356,1500
212357,500
212358,1500
212361,500
212363,500
212364,500
212365,500
212366,1500
212368,1500
212369,1500
212371,6500
212372,1500
212374,500
212376,1500
212377,1500
212378,1500
212380,500
212381,1500
212384,2500
212385,6500
212386,2500
212387,1500
212388,6500
212389,500
212391,500
212392,1500
212393,500
212394,500
212395,1500
212396,1500
212399,1500
212400,1500
212401,1500
212403,1500
212404,1500
212407,1500
212409,1500
212410,6500
212411,10500
212413,6500
212415,500
212418,1500
212419,500
212421,500
212423,6500
212426,500
212428,1500
212429,6500
212430,1500
212431,1500
212432,500
212433,500
212434,500
212435,500
212438,500
212441,500
212443,1500
212444,500
212446,500
212447,1500
212456,1500
212458,1500
212459,6500
212460,1500
212462,500
212463,6500
212465,1500
212467,500
212468,6500
212469,1500
212470,500
212472,500
212473,500
212474,1500
212476,500
212477,6500
212478,500
212479,6500
212480,1500
212481,6500
212482,500
212483,6500
212484,500
212486,2500
212487,1500
212489,1500
212490,500
212491,500
212492,2500
212494,500
212495,500
212498,1500
212499,1500
212500,6500
212502,1500
212504,500
212506,500
212508,1500
212509,10500
212510,1500
212511,500
212512,1500
212515,6500
212516,1500
212517,500
212518,500
212519,6500
212521,500
212522,500
212523,6500
212524,500
212525,1500
212528,500
212531,500
212532,6500
212534,500
212537,1500
212539,500
212540,500
212541,500
212543,1500
212544,1500
212546,1500
212549,1500
212550,500
212551,1500
212552,2500
212553,500
212554,6500
212555,6500
212556,500
212557,1500
212558,1500
212559,500
212562,1500
212564,1500
212565,1500
212568,500
212569,500
212570,6500
212571,500
212572,1500
212573,2500
212574,500
212575,6500
212576,500
212578,500
212579,27400
212581,500
212583,6500
212586,500
212587,6500
212590,1500
212592,500
212593,1500
212594,1500
212595,1500
212596,500
212599,6500
212600,1500
212601,6500
212603,500
212604,500
212605,500
212607,500
212608,6500
212611,1500
212612,500
212613,1500
212614,1500
212615,500
212616,6500
212617,1500
212619,500
212621,500
212623,1500
212625,500
212629,6500
212630,500
212631,1500
212633,2500
212634,500
212635,500
212636,1500
212637,1500
212639,1500
212640,6500
212642,500
212643,500
212644,1500
212645,6500
212648,500
212651,6500
212652,500
212653,500
212654,1500
212655,6500
212656,500
212658,500
212660,1500
212664,1500
212667,500
212668,1500
212669,6500
212670,1500
212671,500
212675,500
212676,1500
212678,6500
212680,1500
212682,6500
212683,500
212684,1500
212685,6500
212688,1500
212690,1500
212692,500
212693,1500
212695,6500
212696,500
212697,1500
212698,6500
212699,6500
212700,500
212701,6500
212705,6500
212707,500
212708,1500
212710,6500
212714,500
212717,500
212718,1500
212721,500
212722,500
212723,1500
212724,1500
212725,1500
212726,500
212729,6500
212730,6500
212732,500
212733,2500
212734,6500
212736,500
212737,500
212738,1500
212739,500
212740,500
212741,27400
212743,6500
212745,500
212746,500
212747,6500
212748,1500
212749,1500
212750,1500
212751,1500
212752,500
212753,6500
212754,1500
212756,1500
212757,1500
212763,6500
212765,500
212767,500
212768,500
212769,1500
212771,1500
212773,500
212774,1500
212777,6500
212778,500
212779,500
212780,500
212782,1500
212783,1500
212785,6500
212786,500
212789,500
212790,500
212793,6500
212795,500
212796,500
212797,1500
212798,500
212799,500
212800,500
212803,2500
212805,1500
212806,500
212813,6500
212815,6500
212817,1500
212821,1500
212824,500
212826,1500
212827,500
212828,500
212829,500
212830,6500
212831,500
212832,1500
212833,6500
212835,500
212836,500
212838,6500
212839,500
212840,500
212841,500
212843,6500
212844,6500
212845,500
212846,1500
212852,6500
212854,500
212856,1500
212857,1500
212858,6500
212859,500
212860,1500
212861,6500
212862,500
212864,500
212867,1500
212869,500
212871,1500
212872,1500
212874,1500
212875,500
212877,500
212878,500
212879,500
212881,1500
212883,500
212884,10500
212885,500
212887,6500
212888,500
212891,1500
212892,1500
212894,500
212895,1500
212896,500
212899,500
212900,1500
212902,1500
212903,500
212905,10500
212906,1500
212907,1500
212908,1500
212910,6500
212911,500
212912,1500
212913,500
212914,1500
212915,1500
212916,6500
212917,6500
212918,500
212921,1500
212923,2500
212927,6500
212929,1500
212930,1500
212938,1500
212941,1500
212942,6500
212943,1500
212945,1500
212946,6500
212949,1500
212951,6500
212953,1500
212955,500
212956,6500
212957,1500
212958,1500
212959,2500
212960,1500
212961,500
212962,2500
212963,1500
212964,500
212965,500
212966,1500
212968,500
212971,2500
212972,500
212973,1500
212974,1500
212977,1500
212978,6500
212979,6500
212981,500
212987,1500
212988,500
212989,6500
212991,1500
212993,1500
212994,500
212995,500
212997,500
212999,500
213000,2500
213001,500
213002,2500
213003,1500
213004,1500
213005,1500
213006,1500
213007,6500
213008,6500
213010,1500
213011,6500
213012,500
213015,500
213017,1500
213018,500
213019,1500
213023,1500
213024,6500
213026,1500
213028,500
213029,500
213031,6500
213035,500
213036,1500
213037,27400
213038,500
213040,1500
213041,500
213042,1500
213045,2500
213046,1500
213049,500
213051,500
213052,1500
213054,1500
213055,1500
213059,1500
213060,6500
213061,6500
213062,500
213063,500
213065,500
213066,1500
213067,1500
213068,1500
213069,6500
213070,6500
213074,6500
213078,6500
213079,6500
213081,500
213082,6500
213084,6500
213085,6500
213088,6500
213091,6500
213093,1500
213095,500
213097,500
213098,1500
213102,6500
213105,1500
213110,500
213111,1500
213113,6500
213114,1500
213116,500
213117,1500
213118,500
213119,2500
213120,6500
213122,6500
213123,1500
213124,6500
213125,500
213126,1500
213129,1500
213130,1500
213132,1500
213134,1500
213135,1500
213137,1500
213140,1500
213141,1500
213142,1500
213146,6500
213147,1500
213149,1500
213150,1500
213151,6500
213152,6500
213153,2500
213154,6500
213156,1500
213157,500
213158,500
213159,1500
213162,1500
213163,500
213164,1500
213165,6500
213167,2500
213169,1500
213171,500
213172,1500
213174,500
213177,1500
213178,500
213181,6500
213182,1500
213183,1500
213185,500
213186,6500
213187,500
213188,500
213191,500
213193,1500
213196,6500
213199,2500
213203,1500
213204,500
213206,500
213208,1500
213210,500
213213,1500
213214,1500
213215,500
213216,500
213218,6500
213219,1500
213220,6500
213221,500
213222,6500
213225,6500
213226,500
213227,500
213228,1500
213229,6500
213234,6500
213236,500
213237,1500
213239,1500
213240,1500
213244,500
213248,6500
213250,1500
213251,500
213253,1500
213254,1500
213255,6500
213258,1500
213264,1500
213265,500
213266,500
213267,500
213270,500
213271,6500
213272,500
213273,6500
213275,500
213276,500
213279,1500
213280,6500
213283,6500
213284,500
213285,1500
213287,6500
213288,1500
213289,500
213290,2500
213296,1500
213298,500
213299,500
213300,1500
213301,500
213302,500
213306,500
213310,6500
213311,6500
213312,500
213313,2500
213314,1500
213315,6500
213316,500
213318,500
213320,6500
213322,500
213323,500
213330,1500
213331,6500
213333,1500
213334,500
213337,1500
213338,6500
213343,1500
213345,6500
213346,1500
213347,500
213349,1500
213350,1500
213352,500
213357,6500
213360,27400
213361,6500
213362,500
213363,500
213366,500
213369,1500
213373,1500
213374,500
213377,500
213378,500
213380,6500
213382,6500
213383,6500
213384,6500
213385,500
213386,2500
213387,6500
213389,6500
213390,500
213391,1500
213393,1500
213394,6500
213395,500
213396,500
213399,1500
213401,6500
213402,6500
213403,500
213407,6500
213408,1500
213409,500
213413,1500
213417,1500
213418,500
213419,6500
213420,500
213421,6500
213422,1500
213423,500
213424,500
213425,1500
213426,2500
213428,1500
213429,6500
213431,500
213432,6500
213434,6500
213436,500
213437,1500
213438,500
213439,500
213443,500
213444,6500
213445,6500
213446,1500
213447,6500
213448,6500
213449,6500
213454,500
213455,500
213456,1500
213460,500
213461,6500
213462,6500
213463,500
213464,500
213465,1500
213466,1500
213468,1500
213470,1500
213472,6500
213473,500
213474,500
213478,1500
213479,1500
213480,500
213482,500
213486,500
213487,1500
213488,500
213490,6500
213491,1500
213497,1500
213498,1500
213499,1500
213501,1500
213502,500
213504,500
213506,1500
213509,6500
213510,6500
213513,500
213515,6500
213516,1500
213518,1500
213520,500
213521,1500
213522,500
213525,1500
213527,500
213528,1500
213529,500
213531,1500
213532,1500
213533,6500
213534,500
213535,1500
213537,6500
213538,1500
213540,1500
213541,1500
213542,1500
213543,500
213544,1500
213546,1500
213548,6500
213550,500
213551,6500
213556,1500
213558,500
213559,500
213560,500
213561,500
213562,500
213563,6500
213566,6500
213568,1500
213569,500
213571,500
213573,1500
213574,1500
213576,500
213578,500
213581,1500
213582,500
213583,500
213585,500
213586,1500
213588,1500
213589,500
213590,500
213592,2500
213593,1500
213594,1500
213596,500
213597,500
213598,500
213600,1500
213601,500
213603,1500
213607,500
213608,1500
213609,500
213611,1500
213616,6500
213617,500
213620,500
213624,1500
213625,6500
213626,1500
213627,500
213630,6500
213631,6500
213635,500
213636,6500
213638,500
213639,500
213640,500
213644,2500
213645,500
213646,1500
213649,1500
213652,500
213655,1500
213660,1500
213661,10500
213662,1500
213663,1500
213664,500
213667,500
213668,6500
213669,6500
213671,1500
213672,500
213673,6500
213674,500
213675,500
213678,6500
213680,1500
213681,1500
213682,500
213685,500
213686,500
213688,1500
213691,1500
213692,500
213694,27400
213695,6500
213696,1500
213697,500
213701,1500
213703,2500
213704,1500
213705,500
213709,500
213710,1500
213711,1500
213713,6500
213716,500
213717,500
213720,1500
213723,1500
213726,500
213727,500
213728,1500
213729,500
213733,500
213734,1500
213736,500
213737,6500
213739,500
213740,1500
213741,500
213742,1500
213744,500
213745,1500
213747,1500
213750,6500
213751,1500
213752,500
213753,1500
213754,500
213756,1500
213757,500
213758,1500
213759,500
213762,1500
213763,6500
213764,500
213767,1500
213772,500
213775,6500
213776,1500
213778,1500
213779,6500
213780,1500
213782,500
213783,1500
213785,1500
213786,1500
213791,1500
213792,500
213793,6500
213798,6500
213800,500
213801,500
213803,6500
213804,1500
213806,6500
213807,1500
213810,6500
213811,500
213813,1500
213814,500
213816,500
213817,6500
213818,1500
213820,2500
213821,500
213824,500
213825,1500
213826,6500
213829,500
213833,500
213834,500
213835,1500
213836,1500
213837,1500
213841,500
213846,1500
213847,500
213848,500
213849,1500
213850,1500
213851,500
213854,1500
213855,1500
213858,6500
213860,6500
213861,500
213864,1500
213865,500
213869,6500
213872,6500
213874,1500
213875,500
213876,1500
213878,1500
213879,2500
213881,6500
213882,6500
213883,500
213884,1500
213885,500
213886,500
213887,1500
213888,1500
213890,500
213891,1500
213893,500
213896,1500
213897,500
213898,6500
213899,1500
213900,1500
213901,6500
213904,6500
213908,500
213912,500
213913,500
213914,6500
213915,6500
213916,1500
213917,500
213919,10500
213921,1500
213922,1500
213923,6500
213924,6500
213926,6500
213928,2500
213929,6500
213930,1500
213931,6500
213934,500
213936,500
213937,500
213938,1500
213940,1500
213942,1500
213943,1500
213947,2500
213948,1500
213950,1500
213954,6500
213956,1500
213958,6500
213959,10500
213960,500
213961,500
213963,500
213964,1500
213965,1500
213968,500
213969,1500
213973,1500
213974,1500
213976,500
213977,500
213979,6500
213980,6500
213981,500
213982,1500
213983,2500
213986,500
213987,500
213990,2500
213992,1500
213993,500
213994,1500
213996,500
213997,500
213998,500
214000,1500
214002,500
214004,1500
214006,6500
214007,6500
214009,500
214010,500
214011,500
214012,1500
214013,1500
214016,1500
214017,1500
214020,1500
214022,6500
214024,1500
214025,500
214028,1500
214032,6500
214033,1500
214035,500
214038,1500
214040,6500
214042,1500
214043,2500
214047,500
214048,1500
214051,500
214054,2500
214055,1500
214056,1500
214057,1500
214060,1500
214061,500
214062,1500
214063,500
214064,1500
214065,500
214066,1500
214067,500
214068,500
214070,500
214071,500
214072,6500
214073,6500
214074,6500
214076,1500
214077,1500
214078,6500
214080,500
214081,2500
214082,500
214084,6500
214085,1500
214087,6500
214090,500
214096,1500
214099,500
214100,6500
214101,500
214102,6500
214103,500
214104,6500
214105,500
214107,500
214110,1500
214112,6500
214113,1500
214114,1500
214116,6500
214118,2500
214121,1500
214123,500
214124,6500
214125,500
214126,6500
214128,1500
214129,1500
214130,500
214131,500
214135,1500
214137,500
214138,500
214139,6500
214140,500
214141,1500
214143,1500
214146,1500
214147,6500
214148,6500
214150,500
214151,500
214152,500
214154,6500
214155,6500
214156,6500
214157,500
214158,6500
214159,1500
214160,1500
214161,500
214163,500
214164,500
214167,1500
214168,10500
214169,500
214170,6500
214172,500
214174,500
214176,1500
214177,1500
214178,500
214179,1500
214182,6500
214183,500
214185,6500
214186,500
214187,1500
214190,500
214191,1500
214193,6500
214194,500
214196,1500
214197,500
214198,1500
214199,1500
214200,500
214201,6500
214203,500
214206,6500
214207,1500
214208,1500
214209,500
214210,500
214211,500
214213,500
214215,1500
214216,500
214219,1500
214220,1500
214225,500
214226,1500
214227,6500
214228,1500
214229,500
214230,1500
214232,6500
214233,6500
214234,1500
214235,6500
214236,500
214237,500
214238,500
214239,500
214240,500
214241,500
214242,500
214245,6500
214246,1500
214247,500
214248,500
214250,1500
214252,500
214253,500
214254,6500
214255,1500
214257,1500
214258,1500
214259,6500
214260,1500
214261,6500
214265,1500
214266,500
214269,1500
214270,500
214271,1500
214273,1500
214278,6500
214279,500
214280,1500
214281,6500
214282,500
214284,500
214285,1500
214287,500
214290,500
214291,500
214292,1500
214294,500
214295,1500
214296,6500
214297,500
214299,10500
214300,500
214302,1500
214303,1500
214304,1500
214305,500
214308,500
214309,6500
214310,1500
214314,2500
214316,500
214317,1500
214318,500
214319,1500
214320,1500
214321,500
214322,1500
214324,6500
214325,500
214326,1500
214329,500
214330,500
214332,500
214333,1500
214334,1500
214336,500
214338,1500
214339,1500
214340,1500
214341,500
214342,500
214344,1500
214345,2500
214347,500
214348,500
214350,1500
214353,500
214354,500
214357,1500
214358,1500
214360,1500
214363,500
214364,1500
214366,6500
214367,500
214369,6500
214370,500
214371,500
214372,2500
214373,6500
214374,6500
214375,6500
214376,1500
214378,1500
214380,500
214383,1500
214387,1500
214388,1500
214391,1500
214394,6500
214395,6500
214396,500
214397,500
214398,500
214399,1500
214402,6500
214403,6500
214404,6500
214405,6500
214406,500
214407,1500
214408,500
214410,1500
214411,500
214413,500
214414,6500
214415,6500
214417,500
214418,500
214419,500
214421,1500
214422,500
214423,2500
214426,500
214428,500
214429,500
214430,500
214431,6500
214432,1500
214434,6500
214435,6500
214436,1500
214438,1500
214439,500
214441,6500
214442,500
214443,2500
214444,1500
214445,6500
214446,6500
214448,6500
214450,500
214451,1500
214454,500
214457,500
214458,6500
214459,500
214461,1500
214462,6500
214466,500
214474,500
214475,1500
214477,6500
214481,500
214482,1500
214484,6500
214486,500
214488,500
214490,1500
214491,1500
214493,1500
214494,6500
214496,500
214497,500
214500,6500
214501,1500
214505,1500
214506,1500
214508,500
214510,500
214512,500
214513,6500
214514,500
214515,6500
214516,6500
214517,1500
214518,6500
214519,500
214520,1500
214522,500
214524,1500
214526,6500
214528,6500
214529,6500
214530,1500
214531,2500
214532,6500
214533,500
214534,6500
214535,1500
214536,500
214538,500
214539,1500
214540,500
214546,6500
214547,6500
214548,6500
214551,1500
214552,1500
214553,6500
214554,6500
214555,1500
214558,500
214559,1500
214560,1500
214563,1500
214564,1500
214565,500
214566,1500
214567,500
214568,6500
214570,500
214571,1500
214572,1500
214574,6500
214578,500
214579,1500
214580,500
214581,500
214583,1500
214586,1500
214587,6500
214588,6500
214589,500
214590,6500
214591,1500
214592,1500
214594,1500
214595,1500
214597,500
214598,500
214600,1500
214601,500
214602,1500
214603,500
214604,27400
214605,6500
214606,1500
214610,6500
214611,500
214612,500
214614,6500
214615,500
214616,500
214617,1500
214619,1500
214621,1500
214623,6500
214624,500
214625,6500
214626,500
214628,6500
214629,1500
214631,1500
214632,500
214635,500
214639,500
214644,1500
214646,1500
214648,500
214649,1500
214650,1500
214651,500
214652,1500
214656,6500
214659,6500
214661,1500
214662,6500
214663,1500
214664,1500
214665,1500
214666,6500
214669,500
214672,1500
214673,6500
214675,1500
214680,500
214681,6500
214684,6500
214685,1500
214688,500
214689,500
214692,10500
214693,10500
214694,1500
214696,500
214697,6500
214698,1500
214700,6500
214701,1500
214702,500
214704,2500
214705,500
214706,500
214707,500
214711,500
214713,500
214714,1500
214715,500
214716,6500
214717,6500
214718,1500
214719,1500
214720,500
214721,1500
214722,1500
214725,1500
214726,500
214727,2500
214732,500
214733,1500
214736,1500
214738,1500
214739,500
214742,6500
214744,1500
214745,1500
214747,6500
214748,500
214754,1500
214755,6500
214756,6500
214757,500
214758,1500
214759,1500
214760,1500
214762,1500
214764,500
214767,1500
214768,2500
214770,1500
214771,1500
214776,500
214777,6500
214778,500
214780,500
214781,1500
214783,500
214784,1500
214785,1500
214786,500
214787,1500
214788,1500
214789,6500
214791,500
214792,2500
214794,1500
214795,500
214796,6500
214797,1500
214799,6500
214800,500
214803,1500
214805,1500
214807,500
214809,1500
214811,1500
214813,1500
214815,6500
214816,500
214818,500
214821,6500
214822,500
214823,500
214824,500
214825,1500
214827,1500
214828,6500
214831,1500
214834,1500
214835,500
214836,1500
214837,6500
214838,500
214839,1500
214842,1500
214843,6500
214844,500
214846,1500
214848,500
214849,500
214851,500
214852,1500
214853,500
214854,1500
214855,1500
214856,1500
214857,6500
214859,500
214862,500
214863,1500
214864,6500
214866,6500
214868,500
214871,500
214874,1500
214875,6500
214879,1500
214881,1500
214882,1500
214884,500
214886,500
214887,6500
214891,500
214892,500
214895,500
214898,6500
214899,6500
214903,6500
214904,6500
214906,1500
214913,500
214914,500
214916,1500
214917,1500
214919,500
214920,500
214921,6500
214922,1500
214923,500
214924,500
214925,6500
214926,1500
214927,1500
214929,1500
214931,1500
214932,1500
214933,1500
214934,1500
214935,1500
214937,1500
214939,500
214941,500
214943,1500
214945,500
214948,6500
214949,1500
214950,1500
214951,500
214954,1500
214958,6500
214959,500
214962,500
214964,500
214968,1500
214969,1500
214975,6500
214976,500
214979,1500
214980,6500
214981,6500
214982,2500
214986,6500
214988,500
214989,6500
214990,500
214991,500
214992,6500
214993,500
214994,6500
214995,1500
214996,500
214997,1500
214998,1500
215001,500
215002,500
215004,2500
215005,500
215008,1500
215010,6500
215011,500
215012,6500
215013,1500
215014,1500
215015,500
215017,1500
215019,6500
215020,500
215023,500
215024,6500
215026,500
215028,1500
215029,10500
215031,6500
215032,1500
215033,500
215038,1500
215039,1500
215040,500
215041,1500
215043,500
215044,1500
215045,1500
215046,1500
215047,500
215048,6500
215049,6500
215050,6500
215053,500
215055,500
215057,500
215061,1500
215062,500
215063,500
215064,500
215065,1500
215066,1500
215067,500
215068,10500
215071,6500
215073,1500
215074,6500
215075,1500
215081,1500
215082,500
215084,1500
215085,1500
215087,1500
215090,6500
215092,1500
215093,6500
215094,500
215095,500
215098,1500
215101,6500
215104,1500
215106,1500
215108,500
215115,500
215118,6500
215120,1500
215121,500
215122,1500
215124,1500
215125,500
215126,6500
215133,1500
215134,6500
215135,2500
215136,6500
215139,1500
215140,6500
215143,500
215144,1500
215145,1500
215147,1500
215148,1500
215149,6500
215150,500
215152,500
215155,1500
215156,500
215161,500
215162,6500
215165,1500
215166,500
215167,500
215168,500
215169,2500
215171,6500
215172,1500
215173,2500
215174,500
215176,500
215177,500
215180,1500
215182,1500
215183,1500
215184,1500
215185,1500
215186,500
215187,500
215190,500
215191,500
215193,500
215195,6500
215197,6500
215200,2500
215203,500
215204,500
215205,500
215206,500
215207,10500
215209,500
215211,6500
215213,500
215214,500
215215,1500
215216,500
215218,1500
215219,6500
215220,1500
215221,6500
215222,1500
215224,1500
215225,1500
215227,1500
215229,500
215231,500
215232,500
215233,500
215234,1500
215235,500
215238,500
215239,500
215241,1500
215242,500
215243,1500
215245,1500
215246,6500
215249,1500
215250,1500
215251,1500
215255,6500
215256,500
215257,500
215258,500
215261,500
215262,6500
215264,1500
215265,1500
215270,1500
215273,2500
215274,1500
215277,500
215278,500
215280,1500
215281,6500
215282,1500
215283,500
215284,500
215285,6500
215286,500
215288,6500
215289,6500
215290,1500
215291,500
215293,2500
215296,1500
215300,6500
215303,1500
215304,6500
215305,1500
215306,6500
215310,1500
215311,1500
215313,500
215314,500
215315,1500
215317,1500
215318,500
215319,500
215320,500
215321,6500
215323,500
215327,6500
215328,1500
215329,500
215330,1500
215332,6500
215333,1500
215335,1500
215336,1500
215338,500
215339,500
215343,1500
215345,6500
215346,1500
215347,1500
215349,500
215350,6500
215352,500
215353,500
215354,1500
215357,6500
215358,1500
215359,1500
215360,500
215362,1500
215363,500
215364,500
215367,6500
215368,6500
215370,1500
215372,6500
215373,6500
215374,6500
215376,1500
215377,1500
215379,1500
215380,500
215382,500
215383,500
215384,500
215385,500
215387,1500
215388,2500
215390,1500
215392,500
215395,500
215396,1500
215397,6500
215398,1500
215401,1500
215402,500
215404,6500
215405,2500
215406,6500
215407,6500
215408,500
215411,1500
215412,1500
215414,6500
215415,1500
215416,500
215418,500
215419,1500
215420,1500
215421,500
215426,6500
215427,6500
215429,6500
215432,500
215433,500
215434,1500
215436,6500
215437,500
215439,500
215442,1500
215443,500
215444,500
215445,6500
215446,500
215447,1500
215448,1500
215450,6500
215451,500
215453,1500
215455,500
215456,6500
215457,500
215458,1500
215459,1500
215461,6500
215463,500
215464,500
215465,2500
215466,1500
215467,1500
215468,1500
215469,500
215471,6500
215473,500
215474,500
215475,500
215476,500
215477,500
215478,6500
215482,500
215484,6500
215486,500
215490,27400
215491,500
215492,500
215494,500
215495,500
215497,6500
215500,500
215501,2500
215502,1500
215503,6500
215504,1500
215505,10500
215507,1500
215512,1500
215513,1500
215514,500
215515,6500
215516,1500
215517,1500
215518,500
215519,500
215521,1500
215522,500
215525,500
215528,6500
215529,1500
215530,1500
215531,6500
215532,1500
215534,1500
215536,6500
215538,1500
215539,1500
215540,500
215541,6500
215546,1500
215547,6500
215548,6500
215550,6500
215553,1500
215556,2500
215557,500
215558,1500
215559,27400
215560,500
215563,6500
215564,6500
215567,500
215570,500
215571,6500
215573,6500
215575,1500
215576,6500
215578,6500
215579,1500
215580,1500
215582,500
215583,6500
215585,500
215586,6500
215588,1500
215589,1500
215590,500
215591,1500
215594,6500
215595,500
215596,1500
215598,500
215599,500
215600,6500
215602,6500
215603,500
215605,500
215606,1500
215609,1500
215610,500
215612,1500
215613,500
215614,1500
215616,1500
215620,500
215621,6500
215622,6500
215623,1500
215624,1500
215626,500
215628,500
215629,1500
215630,500
215632,1500
215634,1500
215636,500
215637,1500
215638,1500
215639,500
215640,6500
215641,1500
215644,1500
215650,1500
215651,1500
215652,1500
215653,1500
215654,500
215655,500
215656,1500
215657,500
215659,1500
215660,2500
215661,1500
215665,500
215666,6500
215668,1500
215670,1500
215671,500
215672,6500
215673,1500
215675,1500
215678,6500
215679,6500
215681,500
215682,500
215683,6500
215684,500
215687,6500
215688,500
215689,2500
215690,500
215691,500
215692,500
215693,1500
215694,500
215696,500
215698,500
215700,27400
215701,2500
215702,1500
215704,500
215705,1500
215706,1500
215707,1500
215708,1500
215709,1500
215710,1500
215711,1500
215712,500
215714,1500
215715,27400
215717,1500
215718,1500
215719,6500
215721,500
215722,1500
215723,500
215726,1500
215727,1500
215729,1500
215730,500
215732,2500
215733,6500
215734,500
215735,1500
215739,1500
215742,6500
215744,1500
215747,500
215749,1500
215750,500
215751,500
215752,2500
215753,500
215755,2500
215756,500
215757,1500
215758,1500
215759,500
215760,2500
215761,6500
215763,500
215765,500
215766,500
215771,1500
215772,1500
215773,500
215774,1500
215775,1500
215779,500
215780,6500
215781,1500
215782,1500
215783,1500
215785,1500
215786,500
215789,1500
215790,1500
215791,1500
215794,1500
215796,500
215797,500
215798,500
215800,6500
215801,6500
215802,500
215803,1500
215804,2500
215805,500
215806,1500
215807,2500
215808,500
215812,500
215814,500
215815,500
215816,500
